From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temp,RH,WS,WD,SR,BP,VWS,AT,RF,Timestamp,Month,Season,AQI_PM25,AQI_PM10,AQI
12-04-2024 00:00,13-04-2024 00:00,44.045277777777784,180.91986111111112,6.33,64.52,39.47,28.77,29.21,0.99,70.55,0.25,2.94,,38.62,0.97,156.4,98.09,982.61,,28.69,0.0,2024-12-04,12.0,Winter,198.2,195.41333333333333,198.2
13-04-2024 00:00,14-04-2024 00:00,44.045277777777784,180.91986111111112,4.56,34.34,21.89,28.79,20.59,0.8,93.9,0.18,0.85,,45.49,1.6,214.39,92.22,982.26,,27.89,0.1,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-04-2024 00:00,15-04-2024 00:00,44.045277777777784,180.91986111111112,10.94,56.11,38.73,34.5,19.01,1.03,61.68,0.15,1.13,,53.54,0.97,134.62,77.53,984.23,,26.4,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-04-2024 00:00,16-04-2024 00:00,44.045277777777784,180.91986111111112,21.0,82.93,61.18,43.87,22.22,1.45,44.41,0.27,2.17,,51.93,0.75,142.43,107.74,983.97,,27.66,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-04-2024 00:00,17-04-2024 00:00,44.045277777777784,180.91986111111112,6.24,52.16,32.82,39.97,20.71,0.92,74.98,0.18,2.03,,44.22,1.87,224.25,138.29,982.67,,28.44,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-04-2024 00:00,18-04-2024 00:00,44.045277777777784,180.91986111111112,3.62,35.08,21.6,25.1,21.31,0.62,113.23,0.09,0.68,,39.04,2.15,190.35,143.47,981.18,,28.01,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-04-2024 00:00,19-04-2024 00:00,44.045277777777784,180.91986111111112,9.79,50.38,34.76,22.35,26.13,0.87,91.01,0.15,0.78,,37.2,1.66,230.64,141.78,979.59,,29.33,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-04-2024 00:00,20-04-2024 00:00,44.045277777777784,180.91986111111112,11.4,49.22,35.45,23.37,18.77,0.84,54.71,0.11,1.08,,38.73,1.45,251.83,128.91,977.2,,29.82,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-04-2024 00:00,21-04-2024 00:00,44.045277777777784,180.91986111111112,7.92,51.82,34.01,24.92,22.25,0.89,76.1,0.15,1.21,,42.56,1.52,173.22,132.39,977.1,,28.82,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-04-2024 00:00,22-04-2024 00:00,44.045277777777784,180.91986111111112,18.58,54.01,43.84,22.87,21.84,0.99,93.26,0.11,1.0,,40.26,1.49,153.15,144.45,978.51,,28.75,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-04-2024 00:00,23-04-2024 00:00,44.045277777777784,180.91986111111112,27.71,62.57,55.8,21.23,14.65,1.16,96.24,0.13,1.74,,39.08,1.53,144.25,136.92,979.31,,28.98,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-04-2024 00:00,24-04-2024 00:00,44.045277777777784,180.91986111111112,10.53,47.46,33.81,22.1,15.37,0.88,74.03,0.13,1.3,,47.0,1.35,196.23,141.74,978.82,,27.7,0.06,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-04-2024 00:00,25-04-2024 00:00,44.045277777777784,180.91986111111112,26.07,71.33,59.13,26.32,16.23,1.31,64.15,0.17,1.88,,44.96,1.22,199.34,147.12,978.69,,28.0,0.38,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-04-2024 00:00,26-04-2024 00:00,44.045277777777784,180.91986111111112,34.68,88.41,75.21,30.25,21.24,1.52,88.23,0.28,3.8,,37.88,1.33,191.4,146.78,978.72,,29.28,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
